target,target_key,rank,module_or_component,gene,evidence_level,baseline_metric,ablated_metric,delta_metric,mean_abs_prediction_delta,direction,kg_status,interpretation,recommended_validation_type
6e10/Aβ,6e10/A_beta,1,module_pca_component_1,,module_pca_component_counterfactual_hypothesis,0.3347372684013365,0.15476359218386151,-0.17997367621747498,0.14131676271025415,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,53,module_oxidative_stress,NFE2L2,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,54,module_inflammatory_signaling,IL1B,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,55,module_inflammatory_signaling,CCL4,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,56,module_inflammatory_signaling,CCL2,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,57,module_inflammatory_signaling,IL27RA,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,58,module_inflammatory_signaling,NFKBIA,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,59,module_inflammatory_signaling,TNF,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,60,module_inflammatory_signaling,IL18,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,61,module_inflammatory_signaling,IL6,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,62,module_inflammatory_signaling,CXCL8,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,63,module_inflammatory_signaling,TNFRSF11B,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,64,module_inflammatory_signaling,CCL3,model_implied_gene_hypothesis,,,-0.0034828389187000486,0.01370329778388291,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,65,module_interferon_response,MX1,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,66,module_interferon_response,IFI27,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,67,module_interferon_response,IFIT3,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,68,module_interferon_response,IFIT2,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,69,module_interferon_response,STAT1,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,70,module_interferon_response,IFI44L,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,71,module_interferon_response,IFI44,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,72,module_interferon_response,ISG15,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,73,module_interferon_response,IFIT1,model_implied_gene_hypothesis,,,0.002166649792447073,0.004622167336722653,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,24,module_at8_associated_first_pass,BSG,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,25,module_at8_associated_first_pass,SLC6A12,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,26,module_at8_associated_first_pass,IL27RA,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,27,module_at8_associated_first_pass,NFKBIA,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,28,module_at8_associated_first_pass,CTSD,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,29,module_at8_associated_first_pass,DRAM1,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,30,module_at8_associated_first_pass,PTPRG,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,31,module_at8_associated_first_pass,TNFRSF11B,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,32,module_at8_associated_first_pass,CHI3L1,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,33,module_at8_associated_first_pass,S100A4,model_implied_gene_hypothesis,,,-0.03019135364989367,0.026662288661306117,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,34,module_disease_associated_microglia,TREM2,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,35,module_disease_associated_microglia,CST7,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,36,module_disease_associated_microglia,APOE,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,37,module_disease_associated_microglia,LGALS3,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,38,module_disease_associated_microglia,CTSD,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,39,module_disease_associated_microglia,CLEC7A,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,40,module_disease_associated_microglia,ITGAX,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,41,module_disease_associated_microglia,SPP1,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,42,module_disease_associated_microglia,TYROBP,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,43,module_disease_associated_microglia,AXL,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,44,module_disease_associated_microglia,GPNMB,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,45,module_disease_associated_microglia,CD9,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,46,module_disease_associated_microglia,LPL,model_implied_gene_hypothesis,,,-0.02980662144375823,0.03434943402470679,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,47,module_plaque_response,TREM2,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,48,module_plaque_response,CST7,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,49,module_plaque_response,APOE,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,50,module_plaque_response,LGALS3,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,51,module_plaque_response,CTSD,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,52,module_plaque_response,CLEC7A,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,53,module_plaque_response,ITGAX,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,54,module_plaque_response,SPP1,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,55,module_plaque_response,TYROBP,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,56,module_plaque_response,AXL,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,57,module_plaque_response,GPNMB,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,58,module_plaque_response,LPL,model_implied_gene_hypothesis,,,-0.02626303533461577,0.03416782910425616,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,59,module_chemokine_migration,CCL4,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,60,module_chemokine_migration,CCL2,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,61,module_chemokine_migration,CCR5,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,62,module_chemokine_migration,CCL5,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,63,module_chemokine_migration,CCR1,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,64,module_chemokine_migration,CXCL8,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,65,module_chemokine_migration,ITGAM,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,66,module_chemokine_migration,CX3CR1,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,67,module_chemokine_migration,CCL3,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,68,module_chemokine_migration,CXCL10,model_implied_gene_hypothesis,,,-0.01846714589450238,0.021209145414918838,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,69,module_interferon_response,MX1,model_implied_gene_hypothesis,,,-0.017353447403057554,0.020997274616438886,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,70,module_interferon_response,IFI27,model_implied_gene_hypothesis,,,-0.017353447403057554,0.020997274616438886,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,71,module_interferon_response,IFIT3,model_implied_gene_hypothesis,,,-0.017353447403057554,0.020997274616438886,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,72,module_interferon_response,IFIT2,model_implied_gene_hypothesis,,,-0.017353447403057554,0.020997274616438886,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
GFAP,GFAP,73,module_interferon_response,STAT1,model_implied_gene_hypothesis,,,-0.017353447403057554,0.020997274616438886,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,24,module_oxidative_stress,HMOX1,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,25,module_oxidative_stress,NQO1,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,26,module_oxidative_stress,SOD2,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,27,module_oxidative_stress,SOD1,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,28,module_oxidative_stress,GPX4,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,29,module_oxidative_stress,GPX1,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,30,module_oxidative_stress,KEAP1,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,31,module_oxidative_stress,TXN,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,32,module_oxidative_stress,PRDX1,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,33,module_oxidative_stress,NFE2L2,model_implied_gene_hypothesis,,,-0.07396982889541359,0.0281284725949632,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,34,module_lysosome_phagocytosis,CTSB,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,35,module_lysosome_phagocytosis,LAPTM5,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,36,module_lysosome_phagocytosis,CTSD,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,37,module_lysosome_phagocytosis,NPC2,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,38,module_lysosome_phagocytosis,LAMP2,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,39,module_lysosome_phagocytosis,MERTK,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,40,module_lysosome_phagocytosis,CD68,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,41,module_lysosome_phagocytosis,LAMP1,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,42,module_lysosome_phagocytosis,CTSS,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,43,module_lysosome_phagocytosis,FCGR3A,model_implied_gene_hypothesis,,,-0.06046370355371064,0.0166140794905347,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,44,module_homeostatic_microglia,CSF1R,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,45,module_homeostatic_microglia,TMEM119,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,46,module_homeostatic_microglia,HEXB,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,47,module_homeostatic_microglia,P2RY12,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,48,module_homeostatic_microglia,P2RY13,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,49,module_homeostatic_microglia,SELPLG,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,50,module_homeostatic_microglia,GPR34,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,51,module_homeostatic_microglia,CX3CR1,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,52,module_homeostatic_microglia,OLFML3,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,53,module_homeostatic_microglia,SALL1,model_implied_gene_hypothesis,,,-0.036347068948061154,0.01704043966070447,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,54,module_vascular_barrier_myeloid,CD163,model_implied_gene_hypothesis,,,-0.019115115925888427,0.00864448670185702,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,55,module_vascular_barrier_myeloid,LYVE1,model_implied_gene_hypothesis,,,-0.019115115925888427,0.00864448670185702,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,56,module_vascular_barrier_myeloid,C1QA,model_implied_gene_hypothesis,,,-0.019115115925888427,0.00864448670185702,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
Iba1,Iba1,57,module_vascular_barrier_myeloid,MRC1,model_implied_gene_hypothesis,,,-0.019115115925888427,0.00864448670185702,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
